,Source.Name,,created_at,id,,like_count,quote_count,reply_count,retweet_count,,tweet,,CLEANED
1872,FinancialTimesv3_0731.csv,,27/07/2020 06:40,794,,47,1,5,33,,"Rana Foroohar: Big Tech is back in the congressional hot seat, in what could be the most important and high-profile conversation about monopolies since the Microsoft case of the 1990s https://t.co/y6bvw1JifH",,Rana Foroohar Big Tech is back in the congressional hot seat in what could be the most important and highprofile conversation about monopolies since the Microsoft case of the 1990s httpstcoy6bvw1JifH
1871,FinancialTimesv3_0731.csv,,27/07/2020 07:00,795,,54,2,19,33,,FT Exclusive: The Kuwait Investment Authority’s London arm has launched High Court proceedings against former executives over an alleged conspiracy to award unlawful pay increases https://t.co/z10kYSFAnT https://t.co/Z3MOJqFYbQ,,FT Exclusive The Kuwait Investment Authoritys London arm has launched High Court proceedings against former executives over an alleged conspiracy to award unlawful pay increases httpstcoz10kYSFAnT httpstcoZ3MOJqFYbQ
1866,FinancialTimesv3_0731.csv,,27/07/2020 08:40,796,,53,5,1,33,,"Doctors, charities and local government heads welcomed the new anti-obesity drive — but some suggested the UK needed to go ‘further and faster’ to slim Britons’ waistlines https://t.co/wlfVjxCVrd",,Doctors charities and local government heads welcomed the new antiobesity drive  but some suggested the UK needed to go further and faster to slim Britons waistlines httpstcowlfVjxCVrd
1865,FinancialTimesv3_0731.csv,,27/07/2020 09:00,797,,74,7,7,34,,"London’s financial centre traces its roots back to 1376. But it could be transformed by coronavirus, executives told the Financial Times, as the success of homeworking means many may not return at all https://t.co/1GjzJv6jAj",,Londons financial centre traces its roots back to 1376 But it could be transformed by coronavirus executives told the Financial Times as the success of homeworking means many may not return at all httpstco1GjzJv6jAj
1860,FinancialTimesv3_0731.csv,,27/07/2020 11:30,798,,30,4,0,34,,"Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic, due to its light-touch approach in managing coronavirus. But every day for the past two weeks, Swedish companies have beaten expectations https://t.co/5JRoDJGN8k",,Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic due to its lighttouch approach in managing coronavirus But every day for the past two weeks Swedish companies have beaten expectations httpstco5JRoDJGN8k
1858,FinancialTimesv3_0731.csv,,27/07/2020 12:30,799,,60,2,11,34,,"Volkswagen’s first purpose-built electric car, the ID.3, has attracted tens of thousands of pre-orders from younger customers as its plan to overtake Tesla picks up pace. About 85% of the people who have reserved an ID.3 have not bought VWs before https://t.co/SUPm4sVd8W",,Volkswagens first purposebuilt electric car the ID3 has attracted tens of thousands of preorders from younger customers as its plan to overtake Tesla picks up pace About 85 of the people who have reserved an ID3 have not bought VWs before httpstcoSUPm4sVd8W
1856,FinancialTimesv3_0731.csv,,27/07/2020 13:30,800,,65,6,9,34,,"Opinion: The US has moved in the right direction, away from misleading and wasteful animal trials https://t.co/l86Gg1FeTw",,Opinion The US has moved in the right direction away from misleading and wasteful animal trials httpstcol86Gg1FeTw
1855,FinancialTimesv3_0731.csv,,27/07/2020 13:44,801,,0,0,0,34,,RT @FTPressOffice: Capturing a moment in time - it's not too late to buy a limited edition print of London in lockdown by @FT photographer…,,RT FTPressOffice Capturing a moment in time  its not too late to buy a limited edition print of London in lockdown by FT photographer
1849,FinancialTimesv3_0731.csv,,27/07/2020 14:36,802,,129,9,4,34,,"✈️Travel
Tourism was one of the sectors worst hit by travel bans: global arrivals are set to shrink by between 58% and 78% this year. Flights and hotel occupancy are still down, but some countries are starting to recover, especially in the Mediterranean  
https://t.co/WH13RVPrA5 https://t.co/I3EsgwVqtI",,TravelTourism was one of the sectors worst hit by travel bans global arrivals are set to shrink by between 58 and 78 this year Flights and hotel occupancy are still down but some countries are starting to recover especially in the Mediterranean  httpstcoWH13RVPrA5 httpstcoI3EsgwVqtI
1848,FinancialTimesv3_0731.csv,,27/07/2020 15:00,803,,45,7,7,34,,Companies around the world have announced potential cuts in recent weeks. One added twist is that some of today’s lay-off conversations with unlucky staff will take place by video link rather than in person https://t.co/6b9CizaDbe https://t.co/CQ3osIeAJR,,Companies around the world have announced potential cuts in recent weeks One added twist is that some of todays layoff conversations with unlucky staff will take place by video link rather than in person httpstco6b9CizaDbe httpstcoCQ3osIeAJR
1825,FinancialTimesv3_0731.csv,,27/07/2020 15:35,804,,55,5,12,34,,Swedish companies reap benefits of country’s Covid-19 approach https://t.co/4mSzDZzJTG,,Swedish companies reap benefits of countrys Covid19 approach httpstco4mSzDZzJTG
1833,FinancialTimesv3_0731.csv,,27/07/2020 15:35,805,,66,5,4,35,,US urged to exploit cracks in Russia-China relationship. https://t.co/PLA8eWq0XA,,US urged to exploit cracks in RussiaChina relationship httpstcoPLA8eWq0XA
1838,FinancialTimesv3_0731.csv,,27/07/2020 15:35,806,,85,6,11,35,,Pandemic crisis: Global economic recovery tracker https://t.co/gSLrB7vLRg,,Pandemic crisis Global economic recovery tracker httpstcogSLrB7vLRg
1804,FinancialTimesv3_0731.csv,,27/07/2020 15:35,807,,96,3,12,35,,Can a shift in tone improve Trump's gloomy election polls? https://t.co/dPF8OmgSgh,,Can a shift in tone improve Trumps gloomy election polls? httpstcodPF8OmgSgh
1840,FinancialTimesv3_0731.csv,,27/07/2020 15:35,808,,42,9,1,35,,Swedish companies reap benefits of country’s Covid-19 approach https://t.co/OoHj8wRxPe,,Swedish companies reap benefits of countrys Covid19 approach httpstcoOoHj8wRxPe
1835,FinancialTimesv3_0731.csv,,27/07/2020 15:35,809,,48,5,7,35,,Climate change: asset managers join forces with the eco-warriors. https://t.co/2uCFsNkKlZ,,Climate change asset managers join forces with the ecowarriors httpstco2uCFsNkKlZ
1814,FinancialTimesv3_0731.csv,,27/07/2020 15:35,810,,97,8,13,35,,Climate change: asset managers join forces with the eco-warriors https://t.co/cIRJDBc1sR,,Climate change asset managers join forces with the ecowarriors httpstcocIRJDBc1sR
1799,FinancialTimesv3_0731.csv,,27/07/2020 15:35,811,,66,12,4,36,,Will the US exploit cracks in Russia-China relationship? https://t.co/HUGt2s09yy,,Will the US exploit cracks in RussiaChina relationship? httpstcoHUGt2s09yy
1802,FinancialTimesv3_0731.csv,,27/07/2020 15:35,812,,61,7,4,36,,Can a shift in tone improve Trump's gloomy election polls? https://t.co/QXVjp61j9Q,,Can a shift in tone improve Trumps gloomy election polls? httpstcoQXVjp61j9Q
1812,FinancialTimesv3_0731.csv,,27/07/2020 15:35,813,,76,4,7,36,,US urged to exploit cracks in Russia-China relationship. https://t.co/DDwqysvB4i,,US urged to exploit cracks in RussiaChina relationship httpstcoDDwqysvB4i
1844,FinancialTimesv3_0731.csv,,27/07/2020 15:35,814,,45,3,6,36,,Infection surges force countries to curb European travel https://t.co/2sw8ay1Ln2,,Infection surges force countries to curb European travel httpstco2sw8ay1Ln2
1801,FinancialTimesv3_0731.csv,,27/07/2020 15:35,815,,81,9,12,36,,Will the US exploit cracks in Russia-China relationship? https://t.co/ur7pPrz9sd,,Will the US exploit cracks in RussiaChina relationship? httpstcour7pPrz9sd
1795,FinancialTimesv3_0731.csv,,27/07/2020 15:35,816,,67,12,10,36,,Will the US exploit cracks in Russia-China relationship? https://t.co/WOtHWTTsYf,,Will the US exploit cracks in RussiaChina relationship? httpstcoWOtHWTTsYf
1816,FinancialTimesv3_0731.csv,,27/07/2020 15:35,817,,91,1,7,36,,Trump attempts shift in tone on gloomy election polls https://t.co/bZPZyE1otb,,Trump attempts shift in tone on gloomy election polls httpstcobZPZyE1otb
1806,FinancialTimesv3_0731.csv,,27/07/2020 15:35,818,,145,9,5,37,,"With growing backlashes across the globe, will all this be enough to bring China’s tech juggernaut to a shuddering halt? https://t.co/QdDEYwTy0n",,With growing backlashes across the globe will all this be enough to bring Chinas tech juggernaut to a shuddering halt? httpstcoQdDEYwTy0n
1841,FinancialTimesv3_0731.csv,,27/07/2020 15:35,819,,60,4,2,37,,The hard Brexit choices that could yet deliver a deal https://t.co/QoW3vcKAJl,,The hard Brexit choices that could yet deliver a deal httpstcoQoW3vcKAJl
1823,FinancialTimesv3_0731.csv,,27/07/2020 15:35,820,,57,5,6,37,,Climate change: asset managers join forces with the eco-warriors. https://t.co/KA7tfT8JIK,,Climate change asset managers join forces with the ecowarriors httpstcoKA7tfT8JIK
1846,FinancialTimesv3_0731.csv,,27/07/2020 15:35,821,,0,0,0,37,,Coronavirus turns the City into a ghost town https://t.co/igWrdm0NkT,,Coronavirus turns the City into a ghost town httpstcoigWrdm0NkT
1808,FinancialTimesv3_0731.csv,,27/07/2020 15:35,822,,0,0,0,37,,Will the success of homeworking transform London’s financial district? https://t.co/igWrdm0NkT,,Will the success of homeworking transform Londons financial district? httpstcoigWrdm0NkT
1839,FinancialTimesv3_0731.csv,,27/07/2020 15:35,823,,55,5,7,37,,The hard Brexit choices that could yet deliver a deal https://t.co/WHh0svc4Dw,,The hard Brexit choices that could yet deliver a deal httpstcoWHh0svc4Dw
1807,FinancialTimesv3_0731.csv,,27/07/2020 15:35,824,,36,14,1,37,,Is the global economy returning to pre-crisis levels? https://t.co/gSLrB7vLRg,,Is the global economy returning to precrisis levels? httpstcogSLrB7vLRg
1818,FinancialTimesv3_0731.csv,,27/07/2020 15:35,825,,66,9,4,37,,US urged to exploit cracks in Russia-China relationship. https://t.co/ur7pPrz9sd,,US urged to exploit cracks in RussiaChina relationship httpstcour7pPrz9sd
1794,FinancialTimesv3_0731.csv,,27/07/2020 15:40,826,,79,5,11,37,,"🇨🇳China
The world’s second-largest economy was the first to be severely disrupted by coronavirus — and was the first to begin to recover. The FT’s own index shows China’s economy has fallen back after showing steady improvement since February’s low https://t.co/WH13RVPrA5 https://t.co/ph8W1LQhlB",,ChinaThe worlds secondlargest economy was the first to be severely disrupted by coronavirus  and was the first to begin to recover The FTs own index shows Chinas economy has fallen back after showing steady improvement since Februarys low httpstcoWH13RVPrA5 httpstcoph8W1LQhlB
1793,FinancialTimesv3_0731.csv,,27/07/2020 16:00,827,,42,7,7,38,,"European tour operators responded with dismay to new curbs on travel imposed by countries following a string of local upsurges in coronavirus infections, dealing a blow to hopes of a revival in the global tourism industry https://t.co/paLVS5xGqq https://t.co/l7FRlYyK6m",,European tour operators responded with dismay to new curbs on travel imposed by countries following a string of local upsurges in coronavirus infections dealing a blow to hopes of a revival in the global tourism industry httpstcopaLVS5xGqq httpstcol7FRlYyK6m
1789,FinancialTimesv3_0731.csv,,27/07/2020 17:30,828,,0,0,0,38,,"Donald Trump’s national security adviser has tested positive for Covid-19, making him the highest-ranking official in the White House to contract the disease. The administration insists that the president and vice-president are not at risk https://t.co/AHw33cVrWj",,Donald Trumps national security adviser has tested positive for Covid19 making him the highestranking official in the White House to contract the disease The administration insists that the president and vicepresident are not at risk httpstcoAHw33cVrWj
1788,FinancialTimesv3_0731.csv,,27/07/2020 18:00,829,,70,4,6,38,,"Analysis: Last week's results from Tesla's earnings were supposed to justify the big bump in its shares, but it actually had the opposite effect, signalling that the momentum driving a handful of US share prices is still poorly understood https://t.co/Jn3D241wsG https://t.co/tpdEGfqK6c",,Analysis Last weeks results from Teslas earnings were supposed to justify the big bump in its shares but it actually had the opposite effect signalling that the momentum driving a handful of US share prices is still poorly understood httpstcoJn3D241wsG httpstcotpdEGfqK6c
1786,FinancialTimesv3_0731.csv,,27/07/2020 18:30,830,,74,8,6,38,,"Opinion: Whatever it is called, the treatment of the Uighurs, or the Yazidis, or the Rohingya, or other groups, is wrong and criminal. They need our active and urgent support https://t.co/8i7DacRbmV",,Opinion Whatever it is called the treatment of the Uighurs or the Yazidis or the Rohingya or other groups is wrong and criminal They need our active and urgent support httpstco8i7DacRbmV
1785,FinancialTimesv3_0731.csv,,27/07/2020 19:00,831,,57,7,6,38,,"So what is it like to be hiring at a moment like this? 'We haven’t had a breather,' says the UK head of human resources at Hermes, who saw 7,000 people apply for 160 customer service jobs that Hermes advertised recently. https://t.co/WcyL7ztaFL",,So what is it like to be hiring at a moment like this? We havent had a breather says the UK head of human resources at Hermes who saw 7000 people apply for 160 customer service jobs that Hermes advertised recently httpstcoWcyL7ztaFL
1783,FinancialTimesv3_0731.csv,,27/07/2020 20:00,832,,71,4,9,39,,"Researchers are mapping local 'food environments' to show the relationship between income, where you live and obesity. We met the people using this data to help change shopping and eating habits https://t.co/33z62ZwIwG",,Researchers are mapping local food environments to show the relationship between income where you live and obesity We met the people using this data to help change shopping and eating habits httpstco33z62ZwIwG
1782,FinancialTimesv3_0731.csv,,27/07/2020 20:30,833,,65,6,7,39,,"In his latest opinion piece, Robert Shrimsley doesn't seem convinced that an inquiry into how the UK handled the coronavirus pandemic will do much damage to Boris Johnson. Here's why: https://t.co/GhkS2pFHj3",,In his latest opinion piece Robert Shrimsley doesnt seem convinced that an inquiry into how the UK handled the coronavirus pandemic will do much damage to Boris Johnson Heres why httpstcoGhkS2pFHj3
1776,FinancialTimesv3_0731.csv,,27/07/2020 22:15,834,,53,10,20,39,,"RT @robertshrimsley: ""These days we celebrate daily death tolls which equate to six Grenfell Towers a week."" My FT latest on how Boris John…",,RT robertshrimsley These days we celebrate daily death tolls which equate to six Grenfell Towers a week My FT latest on how Boris John
1775,FinancialTimesv3_0731.csv,,27/07/2020 22:30,835,,67,2,2,39,,Most of the world’s top concert halls have woken from their coronavirus slumbers to deliver music of some kind online and Carnegie Hall in New York has found its own formula https://t.co/vQEX6U8y9M,,Most of the worlds top concert halls have woken from their coronavirus slumbers to deliver music of some kind online and Carnegie Hall in New York has found its own formula httpstcovQEX6U8y9M
1774,FinancialTimesv3_0731.csv,,27/07/2020 23:00,836,,78,8,3,39,,"Michael Skapinker bids farewell to the Boeing 747. 'As a passenger, I am dry-eyed. I recognise the 747’s huge technical achievements and its role in bringing long-haul travel to billions, but the plane has, for years now, felt old, tired and noisy' https://t.co/2NbnLLW5c4",,Michael Skapinker bids farewell to the Boeing 747 As a passenger I am dryeyed I recognise the 747s huge technical achievements and its role in bringing longhaul travel to billions but the plane has for years now felt old tired and noisy httpstco2NbnLLW5c4
1772,FinancialTimesv3_0731.csv,,27/07/2020 23:32,837,,0,0,0,39,,Republicans unveil $1tn stimulus plan cutting jobless benefits https://t.co/Q3DXsSKqcD,,Republicans unveil 1tn stimulus plan cutting jobless benefits httpstcoQ3DXsSKqcD
1770,FinancialTimesv3_0731.csv,,28/07/2020 00:00,838,,65,14,22,39,,"Life of a Song profiles 'Rivers of Babylon', a song that connects an Old Testament lament to the musical traditions of Jamaica https://t.co/iZvhBVJ3hu",,Life of a Song profiles Rivers of Babylon a song that connects an Old Testament lament to the musical traditions of Jamaica httpstcoiZvhBVJ3hu
1768,FinancialTimesv3_0731.csv,,28/07/2020 00:57,839,,60,2,3,40,,Intel engineering executive leaves in leadership shake-up https://t.co/0lTCTCXeHn,,Intel engineering executive leaves in leadership shakeup httpstco0lTCTCXeHn
1765,FinancialTimesv3_0731.csv,,28/07/2020 01:30,840,,67,3,3,40,,"Within a few days, veteran engineer Dick Elsy had helped assemble some of the country’s biggest industrial groups — from carmakers and aircraft manufacturers to defence contractors — to plot how to produce hospital ventilators at scale. https://t.co/xbLEm0dYFC",,Within a few days veteran engineer Dick Elsy had helped assemble some of the countrys biggest industrial groups  from carmakers and aircraft manufacturers to defence contractors  to plot how to produce hospital ventilators at scale httpstcoxbLEm0dYFC
1764,FinancialTimesv3_0731.csv,,28/07/2020 02:00,841,,69,4,2,40,,"Katie Martin: In semi-lockdown or whatever purgatory we now inhabit, I am craving a corporate drinks reception, badly. A bit of banter with some fellow hacks from outside the FT would be a serious treat right now — to say nothing of the thrill of canapés https://t.co/b0aMVYId1F",,Katie Martin In semilockdown or whatever purgatory we now inhabit I am craving a corporate drinks reception badly A bit of banter with some fellow hacks from outside the FT would be a serious treat right now  to say nothing of the thrill of canaps httpstcob0aMVYId1F
1761,FinancialTimesv3_0731.csv,,28/07/2020 03:00,842,,67,6,10,40,,"So what is it like to be hiring at a moment like this? 'We haven’t had a breather,' says the UK head of human resources at Hermes, who saw 7,000 people apply for 160 customer service jobs that Hermes advertised recently. https://t.co/sRRUoXOvt5",,So what is it like to be hiring at a moment like this? We havent had a breather says the UK head of human resources at Hermes who saw 7000 people apply for 160 customer service jobs that Hermes advertised recently httpstcosRRUoXOvt5
1760,FinancialTimesv3_0731.csv,,28/07/2020 03:14,843,,0,0,0,40,,Industry needs a rare earths supply chain outside China https://t.co/EIebNnG3oP,,Industry needs a rare earths supply chain outside China httpstcoEIebNnG3oP
1759,FinancialTimesv3_0731.csv,,28/07/2020 03:41,844,,80,3,6,40,,"RT @primroseriordan: ""Even HSBC won’t want anything to do with me.""

Exclusive: Senior Carrie Lam advisor says HK officials are finding it…",,RT primroseriordan Even HSBC wont want anything to do with meExclusive Senior Carrie Lam advisor says HK officials are finding it
1756,FinancialTimesv3_0731.csv,,28/07/2020 05:27,845,,28,6,8,41,,"Daily coronavirus thread: The outbreak across US sunbelt states showed signs of slowing, gold marched to a new high as Asia-Pacific stocks rose and the outbreak in China’s Xinjiang region topped 200 cases. Follow our live coverage here: https://t.co/qkeSFYNZUj",,Daily coronavirus thread The outbreak across US sunbelt states showed signs of slowing gold marched to a new high as AsiaPacific stocks rose and the outbreak in Chinas Xinjiang region topped 200 cases Follow our live coverage here httpstcoqkeSFYNZUj
1755,FinancialTimesv3_0731.csv,,28/07/2020 05:40,846,,68,9,24,41,,"Florida on Monday reported fewer than 9,000 new cases, its smallest increase in almost three weeks. The US overall also reported its smallest daily increase in daily coronavirus deaths in three weeks https://t.co/xyQMH063a5 https://t.co/wrg9qOi6hb",,Florida on Monday reported fewer than 9000 new cases its smallest increase in almost three weeks The US overall also reported its smallest daily increase in daily coronavirus deaths in three weeks httpstcoxyQMH063a5 httpstcowrg9qOi6hb
1754,FinancialTimesv3_0731.csv,,28/07/2020 06:00,847,,69,5,14,41,,FT Exclusive: A Hong Kong official told the Financial Times that senior government figures are finding it increasingly difficult to bank with foreign institutions as tensions mount between China and the US https://t.co/qWAk9764Pn https://t.co/mOeFQ1O8Qb,,FT Exclusive A Hong Kong official told the Financial Times that senior government figures are finding it increasingly difficult to bank with foreign institutions as tensions mount between China and the US httpstcoqWAk9764Pn httpstcomOeFQ1O8Qb
1752,FinancialTimesv3_0731.csv,,28/07/2020 06:40,848,,51,6,4,41,,"Singapore’s sovereign wealth fund GIC has reported its lowest rate of return since the global financial crisis and is bracing for deeper uncertainty to come, its chief executive told the Financial Times https://t.co/ggLncFb9x6 https://t.co/oqLZwRZ8B7",,Singapores sovereign wealth fund GIC has reported its lowest rate of return since the global financial crisis and is bracing for deeper uncertainty to come its chief executive told the Financial Times httpstcoggLncFb9x6 httpstcooqLZwRZ8B7
1751,FinancialTimesv3_0731.csv,,28/07/2020 07:00,849,,106,3,1,41,,Opinion: Brazil is suffering from one of the world’s largest coronavirus outbreaks. So why is the country experiencing the fastest bounceback in Latin America — and president Jair Bolsonaro’s popularity rising? https://t.co/zoCingJjuL,,Opinion Brazil is suffering from one of the worlds largest coronavirus outbreaks So why is the country experiencing the fastest bounceback in Latin America  and president Jair Bolsonaros popularity rising? httpstcozoCingJjuL
1748,FinancialTimesv3_0731.csv,,28/07/2020 08:00,850,,70,3,1,41,,"Opinion: We cannot hermetically seal ourselves off from China and its companies — nor should we, writes Yuan Yang. Instead, we need practical ways to meet a far older challenge: how to coexist with those we don’t trust https://t.co/TiwlCtB02t",,Opinion We cannot hermetically seal ourselves off from China and its companies  nor should we writes Yuan Yang Instead we need practical ways to meet a far older challenge how to coexist with those we dont trust httpstcoTiwlCtB02t
1746,FinancialTimesv3_0731.csv,,28/07/2020 08:40,851,,0,0,0,42,,"FT Big Read: For much of the 20th century, coal was seen as the guarantor of Polish prosperity — last year, no EU state burned more. But even before the coronavirus pandemic, the industry was in crisis https://t.co/OiUtP2jR3w",,FT Big Read For much of the 20th century coal was seen as the guarantor of Polish prosperity  last year no EU state burned more But even before the coronavirus pandemic the industry was in crisis httpstcoOiUtP2jR3w
1743,FinancialTimesv3_0731.csv,,28/07/2020 09:37,852,,80,11,16,42,,"Where lockdowns have eased economic activity is starting to recover — but because there is a lag of data, it is out of date before it is published. 

The FT will be tracking alternative indicators to provide a first snapshot of changes in activity 👇 https://t.co/WH13RVPrA5",,Where lockdowns have eased economic activity is starting to recover  but because there is a lag of data it is out of date before it is published The FT will be tracking alternative indicators to provide a first snapshot of changes in activity  httpstcoWH13RVPrA5
1742,FinancialTimesv3_0731.csv,,28/07/2020 10:00,853,,71,10,35,42,,"Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic, due to its light-touch approach in managing coronavirus. But every day for the past two weeks, Swedish companies have beaten expectations https://t.co/x21R1FoIpU",,Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic due to its lighttouch approach in managing coronavirus But every day for the past two weeks Swedish companies have beaten expectations httpstcox21R1FoIpU
1741,FinancialTimesv3_0731.csv,,28/07/2020 10:30,854,,50,5,4,42,,The European Central Bank has called on lenders to continue to freeze dividend payments until at least January and urged them to be 'extremely moderate' when setting staff bonuses during the coronavirus pandemic https://t.co/kTB9bhvTuO,,The European Central Bank has called on lenders to continue to freeze dividend payments until at least January and urged them to be extremely moderate when setting staff bonuses during the coronavirus pandemic httpstcokTB9bhvTuO
1738,FinancialTimesv3_0731.csv,,28/07/2020 12:00,855,,106,10,5,43,,"India is Facebook’s largest market, with more than 300m users plus 400m on WhatsApp. So what exactly do the West Coast tech companies have planned for India? https://t.co/vPFahsceaS",,India is Facebooks largest market with more than 300m users plus 400m on WhatsApp So what exactly do the West Coast tech companies have planned for India? httpstcovPFahsceaS
1737,FinancialTimesv3_0731.csv,,28/07/2020 12:30,856,,70,6,1,44,,"Gold has risen by more than 30% year to date, making it one of the best-performing mainstream assets in 2020 https://t.co/Dl86cswSCI https://t.co/7SGLYLdVfA",,Gold has risen by more than 30 year to date making it one of the bestperforming mainstream assets in 2020 httpstcoDl86cswSCI httpstco7SGLYLdVfA
1736,FinancialTimesv3_0731.csv,,28/07/2020 13:00,857,,54,2,5,44,,"The Colour of Power identified 1,097 'powerful' roles across central and local government, public bodies, the private sector, education, sport and charities. Of these, only 51 are filled by non-white people https://t.co/6NcwSuTAIf",,The Colour of Power identified 1097 powerful roles across central and local government public bodies the private sector education sport and charities Of these only 51 are filled by nonwhite people httpstco6NcwSuTAIf
1734,FinancialTimesv3_0731.csv,,28/07/2020 14:00,858,,45,1,6,45,,Travel group Tui is to cancel trips to mainland Spain until August 9 as coronavirus cases rise again in parts of the country https://t.co/panHUOlSvU https://t.co/0Xj4arvAhj,,Travel group Tui is to cancel trips to mainland Spain until August 9 as coronavirus cases rise again in parts of the country httpstcopanHUOlSvU httpstco0Xj4arvAhj
1733,FinancialTimesv3_0731.csv,,28/07/2020 14:03,859,,117,8,6,46,,"The UK property market has bounced back sharply, according to estate agent Foxtons, with lettings almost at pre-crisis levels and sales well up on April and May https://t.co/WvpHFEIJRX",,The UK property market has bounced back sharply according to estate agent Foxtons with lettings almost at precrisis levels and sales well up on April and May httpstcoWvpHFEIJRX
1732,FinancialTimesv3_0731.csv,,28/07/2020 14:30,860,,55,7,11,46,,"Spain’s prime minister attacked the 'error' of Britain treating islands such as Ibiza, Majorca and the Canaries — where there have been fewer cases of Covid-19 — in the same way as the mainland https://t.co/ndUgPOP2Gw",,Spains prime minister attacked the error of Britain treating islands such as Ibiza Majorca and the Canaries  where there have been fewer cases of Covid19  in the same way as the mainland httpstcondUgPOP2Gw
1731,FinancialTimesv3_0731.csv,,28/07/2020 15:00,861,,83,2,4,46,,The UK’s production of oilseed rape has dropped to its lowest level in 15 years https://t.co/hTOqLQbc9R,,The UKs production of oilseed rape has dropped to its lowest level in 15 years httpstcohTOqLQbc9R
1730,FinancialTimesv3_0731.csv,,28/07/2020 15:30,862,,129,8,7,47,,Amazon will offer free grocery delivery to its Prime members across the UK by the end of the year https://t.co/jnL7r0CjvD,,Amazon will offer free grocery delivery to its Prime members across the UK by the end of the year httpstcojnL7r0CjvD
1729,FinancialTimesv3_0731.csv,,28/07/2020 16:00,863,,68,5,1,48,,"Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic, due to its light-touch approach in managing coronavirus. But every day for the past two weeks, Swedish companies have beaten expectations https://t.co/gDTQgQwpE3",,Most European analysts were braced for dreadful quarterly earnings from Sweden during the height of the pandemic due to its lighttouch approach in managing coronavirus But every day for the past two weeks Swedish companies have beaten expectations httpstcogDTQgQwpE3
1728,FinancialTimesv3_0731.csv,,28/07/2020 16:30,864,,103,13,6,48,,"The Fed is extending the emergency lending facilities it set up to support financial markets during the pandemic until the end of the year, signalling its concern that the coronavirus crisis will continue to weigh on the US economy https://t.co/T7f2r9xkh1",,The Fed is extending the emergency lending facilities it set up to support financial markets during the pandemic until the end of the year signalling its concern that the coronavirus crisis will continue to weigh on the US economy httpstcoT7f2r9xkh1
1727,FinancialTimesv3_0731.csv,,28/07/2020 17:00,865,,69,4,5,48,,"Opinion: We cannot hermetically seal ourselves off from China and its companies — nor should we, writes Yuan Yang. Instead, we need practical ways to meet a far older challenge: how to coexist with those we don’t trust https://t.co/whFkDeiSWF",,Opinion We cannot hermetically seal ourselves off from China and its companies  nor should we writes Yuan Yang Instead we need practical ways to meet a far older challenge how to coexist with those we dont trust httpstcowhFkDeiSWF
1724,FinancialTimesv3_0731.csv,,28/07/2020 17:33,866,,110,1,3,49,,"Jeff Bezos and Tim Cook will face the same line of questioning: are they abusing their power as gatekeepers of their marketplaces? In Amazon's case, there are accusations that it gathers data from its users to create competing products https://t.co/iuPKwvftVV https://t.co/a59U0fmjKw",,Jeff Bezos and Tim Cook will face the same line of questioning are they abusing their power as gatekeepers of their marketplaces? In Amazons case there are accusations that it gathers data from its users to create competing products httpstcoiuPKwvftVV httpstcoa59U0fmjKw
1722,FinancialTimesv3_0731.csv,,28/07/2020 17:34,867,,138,13,13,50,,"Now, Facebook and Alphabet face accusations of dominating social media and online search by squeezing out, or buying, rivals. After the purchases of WhatsApp and Instagram, Mark Zuckerberg’s only real competition in social media comes from China https://t.co/iuPKwvftVV https://t.co/NNURceEPbe",,Now Facebook and Alphabet face accusations of dominating social media and online search by squeezing out or buying rivals After the purchases of WhatsApp and Instagram Mark Zuckerbergs only real competition in social media comes from China httpstcoiuPKwvftVV httpstcoNNURceEPbe
1717,FinancialTimesv3_0731.csv,,28/07/2020 19:00,868,,63,3,5,50,,"Amid a pandemic, a recession and civil unrest, it would be difficult for any incumbent to win re-election. But Donald Trump could turn ‘cancel culture’ to his benefit https://t.co/t3k4OdTtY6",,Amid a pandemic a recession and civil unrest it would be difficult for any incumbent to win reelection But Donald Trump could turn cancel culture to his benefit httpstcot3k4OdTtY6
1716,FinancialTimesv3_0731.csv,,28/07/2020 19:30,869,,69,6,3,50,,"Gold has risen by more than 30% year to date, making it one of the best-performing mainstream assets in 2020 https://t.co/gBt6cKWNxN https://t.co/bDeCQlmMrq",,Gold has risen by more than 30 year to date making it one of the bestperforming mainstream assets in 2020 httpstcogBt6cKWNxN httpstcobDeCQlmMrq
1713,FinancialTimesv3_0731.csv,,28/07/2020 20:30,870,,86,3,10,50,,"As Donald Trump threatens pharma companies with an international pricing index, Pfizer's chief executive has said the US president's plan would distract the industry from its work pursuing vaccines and drugs to treat Covid-19 https://t.co/75Aq2AzFDM",,As Donald Trump threatens pharma companies with an international pricing index Pfizers chief executive has said the US presidents plan would distract the industry from its work pursuing vaccines and drugs to treat Covid19 httpstco75Aq2AzFDM
1712,FinancialTimesv3_0731.csv,,28/07/2020 20:50,871,,69,2,7,51,,"Just published: front page of the Financial Times, UK edition, Wednesday 29 July            https://t.co/yoNRpYEf4T https://t.co/Nj8N8b14kM",,Just published front page of the Financial Times UK edition Wednesday 29 July            httpstcoyoNRpYEf4T httpstcoNj8N8b14kM
